sqft,floors,bedrooms,price
1590,1.5,2,199950.0
850,1.0,2,553500.0
1030,1.0,2,189950.0
1850,1.0,3,289000.0
1830,2.0,4,700000.0
1560,1.0,3,270000.0
1730,1.0,4,258000.0
1930,2.0,3,530000.0
1422,2.0,3,245000.0
1380,1.5,3,563000.0
2430,2.0,3,515000.0
2610,2.0,4,325000.0
2000,2.0,3,540000.0
920,1.0,2,280300.0
1750,1.5,4,460000.0
2020,1.0,3,475000.0
2460,1.0,4,900000.0
1780,1.0,4,538200.0
1080,1.0,2,429000.0
1250,1.0,3,164808.0
1870,2.0,4,520000.0
1700,1.0,3,475000.0
1480,1.0,4,283000.0
1930,2.0,4,321500.0
3130,2.0,4,840000.0
1370,2.0,3,287000.0
960,1.0,3,375000.0
1260,1.0,3,349500.0
1480,1.0,3,446450.0
1930,2.0,4,315000.0
870,1.5,2,271310.0
1300,1.5,4,315000.0
1490,1.0,3,245000.0
1380,1.0,2,543115.0
1190,1.5,4,900000.0
4250,2.0,4,2450000.0
1920,1.0,2,554000.0
2080,1.0,3,249900.0
3220,2.0,3,768000.0
3680,1.0,4,980000.0
2070,1.0,5,395000.0
1480,2.0,3,415000.0
2000,2.0,4,380000.0
1560,2.0,3,566000.0
1600,1.0,2,218500.0
1940,1.0,4,550000.0
1540,1.0,3,512031.0
820,1.0,2,197500.0
1780,1.0,3,470000.0
1560,1.0,3,590000.0
2210,1.0,4,465000.0
2040,1.0,2,499000.0
1920,1.0,3,515000.0
1930,1.0,3,716500.0
1700,1.0,3,410000.0
3450,2.0,4,850000.0
3440,2.0,4,1050000.0
2380,2.0,4,648000.0
2400,1.5,4,620000.0
5670,2.0,4,935000.0
1140,1.0,3,379000.0
1670,1.0,3,699000.0
1910,1.0,4,528000.0
1560,1.0,3,425000.0
1500,1.0,2,249500.0
4475,2.0,5,1035480.0
2840,1.0,4,790000.0
1020,1.0,3,399950.0
1410,1.0,3,275000.0
1520,1.5,3,550000.0
730,1.0,1,140000.0
1190,1.0,3,250000.0
1410,2.0,3,318000.0
1240,1.0,2,505000.0
2500,1.0,5,470500.0
1050,1.5,3,360000.0
2680,1.0,4,1242500.0
2380,1.0,3,986000.0
1060,1.0,2,515000.0
2300,1.0,3,320000.0
2010,1.0,4,310000.0
1090,1.0,2,356700.0
2320,1.0,4,775000.0
1040,1.0,3,325000.0
1810,1.5,4,208000.0
1150,1.0,2,825000.0
2360,1.0,3,515000.0
1970,1.5,3,490000.0
2690,1.0,4,675000.0
2080,1.0,4,360000.0
2080,1.0,4,550000.0
1370,1.0,3,225000.0
3410,1.5,3,500000.0
1850,1.0,4,385000.0
3010,2.0,5,837700.0
1530,2.0,3,448000.0
2690,1.0,5,730000.0
2810,1.0,4,575000.0
1810,1.0,3,430000.0
1560,2.0,3,435000.0
1010,1.0,3,241000.0
1000,1.0,2,453500.0
990,3.0,2,285000.0
720,1.0,2,151000.0
6070,2.0,5,1570000.0
2270,2.0,5,631000.0
1380,2.0,2,285000.0
1260,1.0,3,195000.0
2910,2.0,4,817500.0
1810,1.0,3,550000.0
3160,2.0,4,1127000.0
1910,3.0,2,609850.0
1230,1.0,3,200000.0
2960,2.0,4,367000.0
2200,2.0,3,285167.0
1270,1.0,2,275000.0
2540,2.0,4,350900.0
3030,2.0,4,660000.0
1520,1.0,3,525000.0
1560,2.0,4,262000.0
970,1.0,2,690000.0
3570,2.0,5,624000.0
1350,1.0,3,353000.0
3710,2.0,4,552500.0
1430,1.5,4,224500.0
940,1.0,3,239000.0
4300,2.0,5,975000.0
3990,2.0,4,1200000.0
1380,1.5,3,505000.0
2020,1.0,4,302000.0
1480,1.0,3,170000.0
1190,1.0,2,195000.0
2550,1.0,5,272000.0
2550,1.0,5,369000.0
1500,1.0,3,332500.0
3000,1.0,3,515000.0
1690,1.0,3,269000.0
4390,1.0,4,1278000.0
1560,2.0,3,303000.0
2940,1.0,7,420000.0
1130,1.0,3,400000.0
1020,1.0,3,225000.0
1310,2.0,2,219000.0
2570,2.0,3,605000.0
2020,1.0,4,625000.0
1680,1.0,5,380000.0
1770,1.5,4,620000.0
3190,2.0,4,687500.0
1440,1.0,4,225500.0
1150,1.0,3,252500.0
1860,2.0,3,510000.0
2430,2.0,4,510000.0
1940,1.5,3,725000.0
670,1.0,1,75000.0
880,1.0,2,492000.0
1930,1.0,4,425000.0
3120,1.0,4,1955000.0
1830,2.0,3,298900.0
3230,2.0,4,699000.0
700,1.0,2,310000.0
1010,1.0,3,350000.0
2460,1.0,4,790000.0
2230,2.0,4,305000.0
1570,2.0,3,315000.0
2390,2.0,5,267500.0
3460,2.0,4,1750000.0
2400,2.0,6,435000.0
2940,1.5,6,482500.0
8010,2.0,5,5110800.0
1570,1.0,3,439995.0
1520,1.0,3,460000.0
1070,1.0,3,194000.0
440,1.0,2,290000.0
2440,1.0,4,274700.0
2660,2.0,4,900000.0
4460,2.0,4,1150000.0
2010,2.0,3,605000.0
1450,2.0,3,359000.0
1400,1.0,3,850000.0
1500,2.0,3,505000.0
2500,2.0,3,565000.0
1280,1.0,2,585000.0
3380,2.0,4,328000.0
2910,1.0,4,749950.0
3060,2.0,4,826000.0
1330,1.0,3,535000.0
3300,2.0,4,925000.0
3250,2.0,3,875000.0
2530,1.0,4,902000.0
1830,1.0,3,423000.0
1170,1.0,3,235000.0
2930,1.0,2,545000.0
1230,1.0,2,343000.0
1620,2.0,3,334950.0
1760,1.0,3,405000.0
1440,1.0,4,220000.0
1740,1.0,2,173000.0
1270,1.5,3,655000.0
880,1.0,2,406000.0
2560,1.0,6,632000.0
1540,1.0,5,357000.0
1150,1.0,3,361000.0
770,1.0,2,277000.0
4610,1.0,4,630000.0
1850,2.0,3,254000.0
1840,1.0,3,472800.0
1490,1.0,3,263000.0
1490,1.0,3,510000.0
960,1.0,3,179950.0
1580,1.0,4,525000.0
1260,3.0,3,479000.0
1940,1.0,3,651000.0
2490,1.0,4,949000.0
2520,1.5,5,392400.0
1760,1.0,4,585000.0
4190,2.0,4,460000.0
1170,1.0,3,470000.0
1600,2.0,3,245000.0
2760,2.0,4,500000.0
2090,2.0,3,455000.0
2320,2.0,4,485500.0
4110,2.0,5,1875000.0
770,1.0,2,100000.0
1410,1.0,3,307000.0
3660,2.0,4,475000.0
2180,1.0,4,330000.0
1110,1.0,3,130000.0
2280,2.0,3,320000.0
2820,2.0,4,735000.0
1570,1.0,4,365000.0
1200,1.0,3,234000.0
1710,1.5,4,211000.0
3000,2.0,6,680000.0
2800,2.0,4,457000.0
1640,2.0,3,349000.0
2030,1.0,3,360000.0
2530,2.0,4,350000.0
990,1.0,3,208000.0
790,1.0,2,250275.0
790,1.0,2,435000.0
1800,1.0,3,270000.0
1650,1.0,3,438000.0
1980,2.0,4,659000.0
2340,1.0,4,645000.0
2790,2.0,4,685100.0
2800,1.0,7,350000.0
1840,1.0,2,375000.0
1350,1.0,3,170000.0
3030,3.0,4,880000.0
1980,2.0,4,410500.0
3690,2.0,4,780000.0
3732,2.5,5,1225000.0
1510,1.0,2,449000.0
2000,1.0,3,546000.0
1760,1.0,3,317000.0
1270,1.0,3,276900.0
2620,1.0,5,399000.0
2630,1.0,5,495000.0
2270,1.0,3,258000.0
2410,1.0,2,600000.0
1120,3.0,3,265000.0
3030,1.0,5,321000.0
2120,1.5,5,682000.0
1720,2.0,4,295700.0
2150,2.0,4,609000.0
4380,2.0,3,995000.0
2010,2.0,3,530000.0
3150,2.0,5,614000.0
2500,1.0,3,390000.0
1690,2.0,3,467000.0
3300,1.0,6,484000.0
1240,3.0,3,340000.0
2200,2.0,3,302495.0
1620,1.0,3,532500.0
2420,2.0,3,441500.0
2680,1.0,4,470000.0
4250,2.0,4,2300000.0
2400,1.0,3,590000.0
2300,1.0,3,320000.0
920,2.0,2,363000.0
2350,2.0,4,747500.0
2630,2.0,2,750000.0
2170,2.0,4,831000.0
1700,2.0,3,403000.0
2470,2.0,3,445000.0
1250,1.0,3,345000.0
3110,1.0,3,2260000.0
1530,1.0,3,371025.0
960,1.0,2,355000.0
1240,1.0,3,270000.0
2440,2.0,4,425000.0
2320,1.0,3,364808.0
1580,1.0,3,320000.0
2963,2.0,4,325000.0
2470,2.0,3,350000.0
1370,1.0,3,170000.0
960,1.0,2,255000.0
1130,1.0,3,550000.0
4930,2.0,4,835000.0
1150,1.0,3,420000.0
2190,2.5,4,925000.0
1490,1.0,2,389250.0
2600,1.0,3,748000.0
1530,1.0,3,284000.0
1680,1.0,4,588000.0
1680,1.0,3,372500.0
1900,2.0,4,285000.0
1570,1.0,3,360000.0
1370,1.0,3,275000.0
1350,1.0,2,428000.0
3010,2.0,6,847000.0
1010,1.0,3,316000.0
2050,2.0,3,375000.0
1670,1.0,3,533000.0
3840,2.0,5,556000.0
2220,1.0,4,225000.0
2590,1.0,4,537250.0
1180,1.0,3,255000.0
2950,2.0,4,530000.0
7390,2.0,6,5300000.0
2150,2.0,3,595000.0
2100,1.0,4,548000.0
1650,1.0,3,234975.0
1620,2.5,3,600000.0
1750,1.0,4,432000.0
1380,2.0,3,455000.0
1510,1.0,3,279950.0
1600,1.0,3,267500.0
1840,2.0,4,620000.0
830,1.0,2,110000.0
1810,2.0,3,625000.0
910,1.0,2,389000.0
2120,2.0,4,1200000.0
2510,2.0,4,788500.0
2100,1.0,5,567000.0
2690,1.0,2,515000.0
2430,1.0,4,605000.0
2452,2.0,4,430000.0
1550,1.0,2,805000.0
2080,2.0,3,567500.0
1290,1.0,3,647500.0
1850,2.5,2,495000.0
3370,2.0,4,825000.0
2730,2.0,4,435000.0
1300,1.0,3,445950.0
3040,2.0,5,960000.0
2440,1.5,4,780000.0
1720,1.0,3,274500.0
3230,1.5,5,729953.0
1200,2.0,3,464950.0
2350,1.0,4,620000.0
3100,2.0,4,735000.0
2040,1.0,4,450000.0
2000,1.5,4,450000.0
2160,2.5,4,842500.0
1970,1.0,3,360000.0
2270,2.0,3,585000.0
1850,1.0,3,461000.0
1350,1.0,2,345000.0
3280,1.0,3,1075000.0
2270,2.0,4,643000.0
2820,2.0,4,690000.0
1200,1.5,4,282000.0
2000,1.0,3,549000.0
2310,2.0,3,815000.0
4640,2.0,5,2200000.0
2330,2.0,3,700000.0
3940,2.0,3,933399.0
1440,1.0,3,290000.0
1960,1.0,4,372000.0
1250,1.0,2,450000.0
1981,2.0,3,303700.0
2440,2.0,4,672000.0
1150,1.5,4,334000.0
1120,1.0,2,260000.0
1800,1.0,3,749950.0
2380,2.0,4,330000.0
2920,2.0,5,830000.0
2790,1.0,3,1131000.0
1560,1.0,3,320000.0
1550,1.5,2,260000.0
1700,1.0,3,225000.0
640,1.0,1,279200.0
2680,2.0,4,520000.0
1860,2.0,3,505000.0
1490,1.0,3,234000.0
2470,2.0,4,503000.0
2390,1.0,4,606000.0
1230,1.0,3,433500.0
2840,1.0,3,250000.0
2120,2.0,3,719000.0
1770,1.0,3,381000.0
2495,2.0,3,267000.0
1170,1.0,1,275000.0
2740,2.0,4,651000.0
1050,1.0,2,439000.0
1130,1.0,2,325000.0
880,1.0,2,490000.0
2403,2.0,4,519900.0
3410,2.0,4,545000.0
5320,2.0,4,1062500.0
1900,1.0,4,542000.0
1810,2.0,4,465000.0
1200,1.0,2,408000.0
2060,2.0,4,292000.0
1250,1.0,3,253000.0
910,1.0,2,280000.0
2560,2.0,3,658588.0
1920,1.0,4,635000.0
2240,2.0,4,439000.0
1260,2.0,3,300000.0
1360,1.0,3,345000.0
2100,2.0,4,283500.0
2110,1.5,2,425000.0
2210,1.0,3,685000.0
2360,2.0,3,750000.0
1280,1.0,4,245000.0
2740,1.0,6,585444.0
2740,2.0,4,706000.0
2630,1.5,4,445000.0
1650,1.0,3,241000.0
1770,2.0,2,1175000.0
1500,1.5,3,530000.0
1430,1.0,3,350000.0
3190,2.0,4,1700000.0
1280,1.0,3,389000.0
2390,2.0,4,799000.0
4040,1.0,4,1400000.0
920,1.0,2,340895.0
2730,2.0,4,780000.0
1320,1.0,2,350000.0
2620,2.0,3,470000.0
3180,2.0,4,914600.0
2900,2.0,4,354000.0
1900,1.5,5,470000.0
1760,1.0,3,715000.0
760,1.0,2,265000.0
3710,2.0,4,2537000.0
1530,1.0,3,640000.0
1990,2.0,4,290000.0
3830,1.0,5,480000.0
2040,1.0,3,535000.0
2170,1.0,3,907000.0
1620,1.0,3,459000.0
3600,1.0,3,1355000.0
1470,1.0,3,264950.0
1760,1.5,3,352950.0
2230,1.0,3,491500.0
3770,2.0,4,1229000.0
1200,1.0,3,369500.0
2090,2.0,3,566000.0
1500,1.0,3,290000.0
8000,2.0,5,5350000.0
870,1.0,3,180000.0
1010,1.0,2,215000.0
1010,1.0,2,302000.0
1860,1.0,3,352500.0
1330,1.0,4,235867.0
1760,2.0,3,500000.0
1800,2.0,3,382000.0
1690,1.5,5,515000.0
660,1.0,1,250000.0
2400,1.5,3,672500.0
3020,2.0,3,755000.0
1500,2.0,3,707500.0
1560,1.0,4,459000.0
1090,1.5,3,140000.0
970,1.0,2,495000.0
3190,2.0,3,757000.0
3190,2.0,3,765000.0
1890,1.0,4,359000.0
1050,1.0,3,440000.0
1390,1.0,4,400000.0
1700,1.0,3,652000.0
1050,1.0,3,260000.0
3340,1.0,5,1328000.0
1540,1.0,4,519500.0
1710,1.5,3,650000.0
2100,2.0,4,280000.0
1730,1.0,4,515000.0
1500,2.0,3,400000.0
2380,2.0,3,652100.0
2180,2.0,6,235000.0
1840,2.0,4,701000.0
2341,2.0,4,640000.0
1690,2.0,3,455800.0
2490,2.0,3,504750.0
2440,2.0,3,483000.0
920,1.0,3,530000.0
1030,1.0,2,250000.0
2000,1.0,5,229950.0
4210,2.0,4,884744.0
1610,1.0,3,514000.0
1910,1.0,3,532000.0
2660,2.0,4,423000.0
820,1.0,2,420000.0
1730,1.0,3,521000.0
2360,2.0,4,577000.0
970,1.0,3,425000.0
2460,2.0,4,495000.0
2690,2.0,3,340000.0
1820,2.0,3,499950.0
3470,2.0,4,1218000.0
3370,1.0,4,720000.0
1700,1.0,3,249000.0
1340,1.0,3,206135.0
2000,2.0,5,300000.0
3840,1.5,6,612000.0
3890,2.0,5,1102030.0
1220,1.5,4,230000.0
2280,1.0,3,850000.0
2770,1.0,4,355000.0
2520,2.0,4,442000.0
3060,2.0,4,399000.0
2390,2.0,4,360000.0
1320,1.0,3,390000.0
2900,1.0,5,413000.0
700,1.0,2,190000.0
2210,2.0,3,432900.0
2180,2.0,3,621138.0
2080,1.5,3,270000.0
2090,1.0,4,610000.0
1720,1.0,3,500000.0
2460,1.0,4,715000.0
1470,1.0,3,264000.0
1650,1.5,3,550000.0
1690,1.0,3,337000.0
970,1.0,3,170000.0
2030,1.0,4,405000.0
2540,1.0,4,775000.0
1570,1.0,3,425000.0
2580,2.0,5,713000.0
2090,1.0,5,555000.0
3260,2.0,4,810000.0
3830,2.0,4,1250000.0
2130,2.0,3,819000.0
1690,2.0,3,409900.0
1780,2.0,2,935000.0
1620,1.0,4,657500.0
4210,2.0,6,900000.0
2980,2.5,5,932800.0
1490,1.0,3,391000.0
2110,2.0,4,420000.0
6563,2.0,6,1300000.0
1510,1.0,3,415000.0
1830,1.0,3,350000.0
1230,2.0,2,375000.0
2180,1.0,3,860000.0
2220,1.0,4,495000.0
1730,1.0,4,250000.0
1990,1.0,4,365000.0
1540,1.0,3,503000.0
1100,1.0,2,150000.0
1640,1.0,4,450000.0
2590,2.0,4,355000.0
1450,2.0,3,245000.0
1180,1.0,3,265900.0
1820,1.0,4,299000.0
2360,2.0,4,957500.0
1120,1.0,3,343000.0
1646,2.0,3,307500.0
4210,2.0,5,937500.0
2480,1.0,3,610000.0
1590,1.0,3,720000.0
2130,1.5,4,610000.0
1650,1.0,3,434500.0
3090,1.0,2,602500.0
2180,2.0,4,607010.0
1800,1.0,3,610000.0
3720,2.0,4,828500.0
1100,1.0,3,199990.0
1530,1.0,3,294000.0
3010,2.0,4,789500.0
3500,2.0,3,797000.0
3100,2.0,5,539950.0
2000,1.0,4,284950.0
2290,1.0,4,776500.0
2400,1.0,4,525000.0
1850,2.0,3,303000.0
3680,2.0,3,722080.0
1060,1.0,3,140000.0
1060,1.0,3,235000.0
1610,1.5,3,440000.0
2330,1.5,3,605000.0
1210,1.0,2,380000.0
1530,1.0,4,352000.0
2270,1.0,4,420000.0
2590,2.0,4,1175000.0
1850,1.0,3,1375000.0
1500,1.5,3,300000.0
4740,2.0,4,1150000.0
1710,1.0,2,453500.0
1920,1.0,3,443500.0
1150,1.0,2,332000.0
2320,2.0,3,655000.0
1420,1.5,4,475000.0
1550,1.0,3,372500.0
2920,1.0,4,1050000.0
1620,1.0,3,500000.0
2300,1.5,6,900000.0
1070,1.0,3,327500.0
1790,1.0,3,390000.0
1510,2.0,2,451101.0
1340,1.5,4,455000.0
3350,2.0,4,650000.0
2500,2.0,3,895000.0
2350,1.0,4,800000.0
2550,2.0,4,703770.0
1320,1.0,3,249950.0
1270,1.0,2,512000.0
3480,1.0,5,780000.0
2820,2.0,3,336000.0
2110,1.5,3,285000.0
1100,1.0,3,229900.0
1920,1.5,4,667500.0
1890,1.0,4,378000.0
2530,2.0,3,454000.0
2550,2.0,4,537500.0
1550,1.5,3,425000.0
1760,1.0,3,290000.0
1270,1.0,3,349500.0
1250,2.0,3,370000.0
1620,1.0,3,549500.0
710,1.0,2,245000.0
1070,1.0,3,208000.0
2320,1.0,4,248000.0
5450,1.5,4,610000.0
1670,2.0,4,550000.0
3010,2.0,3,750000.0
1340,1.0,2,192000.0
790,1.0,2,169317.0
3400,2.5,4,1198000.0
1530,1.5,2,880000.0
930,1.0,1,210000.0
1540,1.0,3,180500.0
1990,2.0,4,540000.0
2300,1.0,3,520000.0
1220,1.0,3,177500.0
2380,1.0,3,415000.0
2020,1.0,4,495000.0
1890,1.0,3,325000.0
1330,1.0,2,440000.0
1490,1.0,3,411000.0
3550,2.0,5,810000.0
2040,1.0,5,561750.0
2380,1.0,4,835100.0
1780,1.0,3,450000.0
1650,2.0,3,238000.0
1510,1.0,3,299000.0
1100,1.0,2,570000.0
2190,2.0,3,340000.0
1760,1.5,2,450000.0
1800,1.0,4,272750.0
2000,2.0,4,520000.0
990,1.0,3,284950.0
1480,1.0,2,255000.0
1200,1.0,2,231500.0
3000,2.5,1,415000.0
3504,2.0,4,330000.0
1300,1.0,3,365000.0
1330,1.5,4,425000.0
1850,1.0,4,400000.0
2240,2.0,4,335000.0
1260,2.0,3,342000.0
2800,2.0,8,490000.0
1820,1.0,4,331500.0
1730,3.0,3,960000.0
3350,2.0,4,720500.0
3370,2.0,3,830000.0
1240,1.5,3,662990.0
2340,1.5,4,220000.0
1880,1.0,5,349950.0
1810,1.0,3,550000.0
2340,1.0,3,396000.0
2820,2.0,4,635000.0
1020,1.0,3,293000.0
2090,1.0,3,339000.0
1830,2.0,4,285000.0
2980,1.5,6,775000.0
1600,1.0,4,224000.0
4440,2.0,4,2250000.0
1200,1.0,3,165050.0
1230,1.5,3,275000.0
2930,1.0,5,445000.0
2370,1.0,3,510000.0
3040,2.0,4,1230000.0
1610,1.0,3,390000.0
2350,1.0,3,460000.0
2000,1.0,3,700000.0
3530,2.0,4,874150.0
2220,2.0,3,470000.0
2000,1.0,3,374000.0
1210,1.5,2,510000.0
1140,3.0,2,467000.0
2440,2.0,4,576000.0
1560,1.0,3,196440.0
3210,2.0,4,825000.0
930,1.0,2,281000.0
1782,3.0,3,326000.0
1740,1.0,3,340000.0
3690,1.0,5,440000.0
2930,2.0,4,749000.0
1230,1.5,4,340000.0
2000,2.0,3,561000.0
1520,1.0,3,270000.0
1040,1.0,2,600000.0
1120,1.0,4,219900.0
3020,2.0,3,617000.0
1820,2.0,3,469000.0
1370,1.0,3,229000.0
3130,2.5,4,1265000.0
1640,1.0,3,365000.0
2650,2.0,4,429000.0
2850,2.0,4,550000.0
1820,1.0,3,453000.0
1180,1.0,3,187500.0
1880,1.0,6,520500.0
1280,1.0,3,300000.0
3120,2.0,4,799000.0
2470,2.0,3,338000.0
1700,1.5,3,800000.0
1180,1.0,2,360000.0
2800,1.0,6,442500.0
1300,1.0,4,700000.0
3040,1.0,5,830000.0
1630,2.0,3,360400.0
1340,1.0,3,345000.0
1830,1.0,3,300000.0
1240,1.0,3,350000.0
2500,1.0,4,368000.0
1760,1.0,3,264000.0
2660,1.0,3,435000.0
2060,1.5,3,200000.0
2540,2.0,5,620000.0
4830,2.0,5,1679000.0
1400,1.0,3,337000.0
4280,2.0,4,1928000.0
2230,1.0,4,544500.0
680,1.0,1,252000.0
2340,2.0,4,445000.0
2070,2.0,3,379500.0
1910,1.0,4,189950.0
950,1.5,3,469000.0
2910,1.0,5,600000.0
2930,2.0,3,785000.0
2610,2.0,4,372000.0
3880,2.0,5,445000.0
3320,2.0,4,508000.0
1940,2.0,5,780000.0
2510,2.0,4,541100.0
2660,2.0,4,729000.0
1710,1.0,3,397000.0
1320,1.0,2,451555.0
960,1.0,2,300000.0
1790,1.0,3,416000.0
950,1.0,2,490000.0
2940,2.0,6,480000.0
930,1.0,2,368000.0
4570,2.0,3,1038000.0
2370,1.0,3,545000.0
3430,2.0,5,850000.0
3540,2.0,4,550000.0
2240,2.0,3,600000.0
2710,1.0,4,535000.0
2660,2.0,3,599950.0
2540,1.0,5,531000.0
2210,2.0,4,530000.0
3570,2.0,4,597326.0
3450,2.0,4,805000.0
2330,1.0,4,390000.0
1690,1.5,4,487250.0
1030,1.0,3,301000.0
2560,1.5,5,1175000.0
1950,2.0,4,299000.0
4370,2.5,4,2350000.0
2350,2.5,4,400000.0
3160,1.0,4,467500.0
2430,2.0,4,305000.0
1340,1.0,3,210000.0
1010,1.0,3,300000.0
1770,1.0,3,327500.0
1210,1.0,3,269000.0
3330,1.0,4,975000.0
1240,1.0,3,355000.0
1250,1.5,3,712000.0
2960,2.0,4,883000.0
840,1.0,2,190000.0
1530,1.0,3,443000.0
3750,2.0,4,920000.0
2150,1.0,4,285000.0
1560,1.0,4,901000.0
2040,1.0,3,552500.0
860,1.0,2,256000.0
1720,1.5,3,341000.0
2090,2.0,4,279000.0
2130,2.0,4,686000.0
1300,1.5,2,225000.0
1220,1.0,2,215500.0
2420,1.5,4,950000.0
2940,2.0,4,503000.0
2610,2.0,3,780000.0
1880,1.0,4,212000.0
2330,1.5,4,580000.0
2200,2.0,4,465000.0
1720,1.0,4,206000.0
2250,2.0,3,615000.0
1640,1.5,4,519000.0
4130,2.0,4,1135000.0
2600,2.0,5,330000.0
1920,1.0,4,240000.0
2060,1.0,3,574000.0
5710,2.0,4,930000.0
2720,2.0,4,850000.0
1490,1.0,3,415000.0
2360,1.0,3,480000.0
1940,1.0,5,300000.0
2570,2.0,4,439000.0
1160,1.0,3,450000.0
2660,1.0,3,589000.0
1260,2.0,3,477000.0
1780,1.0,4,587500.0
3180,2.0,4,1315000.0
3380,2.0,4,1430000.0
2690,2.0,4,700000.0
1180,1.0,2,275000.0
1660,1.0,3,367500.0
2260,2.0,4,453250.0
1910,1.0,5,607000.0
2430,1.0,4,255000.0
1300,1.0,2,501000.0
1060,1.0,3,450000.0
2200,2.0,3,360000.0
1720,1.5,4,460000.0
2360,1.0,3,753000.0
820,1.0,2,389950.0
1030,1.0,2,469000.0
2030,2.0,4,550000.0
2700,1.5,5,565000.0
1100,1.0,2,189650.0
3620,2.0,4,1525000.0
1340,1.0,3,260000.0
1790,1.0,3,243000.0
3830,1.0,4,1100000.0
1580,1.0,3,249000.0
2020,1.0,2,720000.0
3330,2.0,4,905000.0
2610,1.5,4,824500.0
2610,1.0,4,762500.0
1740,3.0,3,580000.0
1840,1.0,3,380000.0
1080,1.0,3,805000.0
1240,1.5,4,520000.0
5620,3.0,5,1569500.0
1170,1.0,2,175000.0
1760,2.0,4,353500.0
2230,1.0,4,500000.0
1520,1.0,3,386500.0
1450,1.0,2,210000.0
1600,1.0,3,439500.0
3220,2.0,5,315000.0
1830,2.0,4,339000.0
2200,1.0,4,655000.0
2170,1.0,2,740000.0
1900,2.0,5,685000.0
2960,1.0,5,550000.0
1710,2.0,2,405000.0
2620,1.0,4,765000.0
2140,2.0,3,625000.0
2100,1.5,4,207000.0
2100,1.5,4,370000.0
1460,1.0,3,475000.0
990,1.0,2,365000.0
2190,1.0,4,411800.0
3990,2.0,5,668000.0
2340,2.0,3,618000.0
2460,1.0,4,247500.0
2080,1.0,5,345000.0
1700,2.0,3,616300.0
1330,1.0,3,348000.0
1630,1.0,3,425000.0
2920,1.0,5,850000.0
2830,2.0,5,820000.0
3190,2.0,4,832000.0
1490,2.0,3,835000.0
1630,2.0,3,350000.0
2280,2.0,4,349000.0
3010,2.0,6,1125000.0
1590,2.0,3,320000.0
1250,1.0,3,150000.0
1710,1.0,3,340000.0
3280,2.0,4,785500.0
3362,2.0,4,410500.0
2200,2.0,3,580000.0
830,2.0,2,345000.0
2160,1.5,3,550000.0
2580,2.0,4,449500.0
2150,1.0,3,300000.0
3510,2.0,4,915000.0
3810,2.0,4,1575000.0
2020,1.0,4,599000.0
2120,1.0,4,755000.0
1250,1.0,3,400000.0
980,1.0,3,133000.0
1250,1.0,4,330000.0
1100,1.5,4,330000.0
1330,1.0,3,375000.0
2560,1.0,4,485000.0
1850,1.5,4,470000.0
2790,2.0,4,1045000.0
1660,1.5,4,548800.0
1080,1.0,2,315000.0
3030,1.0,3,590000.0
2380,2.0,4,439950.0
2250,1.0,3,325000.0
880,1.0,2,400000.0
2770,2.0,4,685000.0
1340,1.5,3,339950.0
1660,1.0,3,315000.0
1710,2.0,3,411753.0
1620,1.0,2,577000.0
1530,1.0,3,500000.0
1440,1.0,3,210000.0
2020,1.0,4,640000.0
1870,1.0,4,460000.0
620,1.0,2,265000.0
5774,1.0,5,740000.0
1240,1.0,3,230000.0
1890,1.0,3,315000.0
2410,1.0,3,432000.0
1530,2.0,3,467000.0
2800,1.0,5,255000.0
1460,1.0,3,316500.0
1580,1.0,4,190000.0
1450,1.5,3,490000.0
1990,1.0,4,378000.0
4470,3.0,6,598800.0
1980,1.0,5,333800.0
2920,2.0,4,690000.0
1660,1.0,4,320000.0
3190,1.5,4,1249000.0
1560,1.0,3,335000.0
3050,1.0,3,840000.0
3030,2.0,4,608250.0
2260,2.0,3,550000.0
1260,1.0,3,240000.0
3370,2.0,3,998000.0
1490,1.0,3,275000.0
1570,1.0,3,284200.0
4490,2.0,4,1715000.0
4090,2.0,4,2400000.0
4150,2.0,5,930800.0
2900,1.0,4,930000.0
1430,1.0,4,215000.0
1008,1.0,2,480000.0
1480,1.0,2,483945.0
1240,1.0,3,347000.0
1370,1.0,3,232500.0
1770,1.0,4,390000.0
2160,1.0,3,550000.0
2340,2.0,4,590000.0
960,1.0,1,420850.0
2280,1.0,4,345000.0
1970,1.0,3,429800.0
1530,1.5,4,302000.0
1790,1.5,4,800000.0
1700,2.0,3,250000.0
2660,1.0,3,605000.0
1950,1.0,3,412000.0
1340,2.0,3,252000.0
1130,1.5,3,375000.0
1950,1.0,2,725000.0
3790,1.0,5,471750.0
2020,2.0,4,490000.0
800,1.0,2,439000.0
1770,1.0,4,355000.0
940,1.0,1,250000.0
2260,1.0,4,780000.0
890,1.0,2,409000.0
860,1.0,2,420000.0
680,1.0,1,200000.0
2130,1.0,2,830000.0
2390,2.0,3,695000.0
3488,2.0,4,815000.0
1260,1.0,3,210000.0
2940,1.0,3,635000.0
2440,2.0,4,562500.0
2600,2.0,4,402500.0
2080,1.0,3,555000.0
1990,1.0,3,310000.0
2840,2.0,4,500000.0
2630,1.0,6,430000.0
2820,2.0,3,1600000.0
1560,1.5,4,627500.0
2330,2.0,4,335000.0
3320,1.0,4,962000.0
1730,1.0,3,299000.0
3110,2.0,4,399950.0
1230,1.0,3,322000.0
950,1.0,2,430000.0
